Datetime,PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),NO2(GT),PT08.S5(O3),T,RH,AH
2004-12-09 13:00:00,969.0,812.0,989.0,100.0,842.0,14.925000190735,53.35000038147,0.8998254119281744
2004-12-09 14:00:00,1009.75,863.0,914.5,95.0,885.75,15.225000143051,50.974999427795,0.8762281036424692
2004-12-09 15:00:00,945.5,779.75,944.75,99.0,801.0,15.175000190735,50.074999809265,0.8580437062081497
2004-12-09 16:00:00,987.5,865.0,876.25,102.0,894.75,15.550000190735,46.60000038147,0.8176153021619676
2004-12-09 17:00:00,948.25,798.5,1538.5,105.0,827.25,14.750000238419,48.374999046326,0.8069236825756695
2004-12-09 18:00:00,1044.75,959.75,1376.25,118.0,971.5,14.550000190735,47.97500038147,0.7901681005003502
2004-12-09 19:00:00,1114.0,1057.0,777.0,135.0,1078.75,15.125000238419,45.425000190735,0.7759101275888345
2004-12-09 20:00:00,1005.75,987.25,1027.75,124.0,963.5,14.5,45.424999237061,0.7457984667250301
2004-12-09 21:00:00,889.0,737.75,1378.5,100.0,742.75,13.425000190735,48.099999427795,0.737444750903574
2004-12-09 22:00:00,792.25,582.5,1972.0,66.0,517.25,12.274999856949,48.675001144409,0.693146511842834
2004-12-09 23:00:00,807.5,572.25,1729.25,57.0,468.0,12.049999713898,51.150000572205,0.7178947799275357
2004-12-10 00:00:00,813.75,574.25,1613.0,58.0,461.25,11.899999856949,54.599999427795,0.7589263868445039
2004-12-10 01:00:00,826.5,636.0,1485.25,59.0,483.0,13.650000095367,44.950000762939,0.6991295804047308
2004-12-10 02:00:00,801.25,632.5,1488.5,60.0,482.0,14.650000095367,37.52499961853,0.6219846254825833
2004-12-10 03:00:00,769.5,599.75,2080.5,,416.25,13.750000238419,36.799999237061,0.5760332571961012
2004-12-10 04:00:00,720.75,470.25,2330.75,35.0,366.75,13.174999952316,35.625,0.5375148672074531
2004-12-10 05:00:00,708.75,437.0,2559.25,27.0,324.25,12.049999952316,37.325000762939,0.5238596934743672
2004-12-10 06:00:00,734.0,478.0,2294.0,39.0,378.25,11.674999952316,38.125000953674,0.5222715308563958
2004-12-10 07:00:00,770.25,532.75,2682.75,63.0,479.75,11.524999856949,38.025000572205,0.5158654922891867
2004-12-10 08:00:00,919.25,795.25,2327.0,110.0,821.75,12.25,35.77499961853,0.5086262492567335
2004-12-10 09:00:00,996.25,998.25,2317.75,128.0,1060.0,12.850000143051,34.525000572205,0.5101732609795557
2004-12-10 10:00:00,925.25,865.5,2541.5,122.0,916.0,14.375,30.150000095367,0.49109659054010646
2004-12-10 11:00:00,882.5,821.0,885.75,111.0,843.5,16.200000524521,26.199999809265,0.47886228947187104
2004-12-10 12:00:00,884.25,821.5,909.0,110.0,806.75,17.050000190735,23.5,0.4529641417929197
2004-12-10 13:00:00,919.5,902.75,848.75,114.0,853.0,18.14999961853,21.300000190735,0.4395945035251193
2004-12-10 14:00:00,941.0,940.5,837.0,114.0,884.25,18.75,19.974999904633,0.42781145791493386
2004-12-10 15:00:00,933.5,913.75,872.5,111.0,833.5,18.099999904633,20.77499961853,0.4274345296994423
2004-12-10 16:00:00,928.75,928.25,842.25,116.0,892.5,17.550000190735,19.875000476837,0.3952031289114889
2004-12-10 17:00:00,971.5,1043.0,764.0,148.0,1037.0,15.97500038147,20.849999904633,0.37573487281841284
2004-12-10 18:00:00,1073.25,1194.5,674.5,177.0,1244.25,14.550000190735,23.699999809265,0.390348800046675
2004-12-10 19:00:00,1049.75,1260.0,662.25,164.0,1268.75,13.749999761581,22.875,0.3580641475726732
2004-12-10 20:00:00,980.0,1131.75,741.75,151.0,1125.25,12.750000238419,21.674999713898,0.3182393265857392
2004-12-10 21:00:00,872.25,900.25,917.75,147.0,945.5,12.724999904633,21.27499961853,0.3118650300431174
2004-12-10 22:00:00,802.25,742.5,1050.75,110.0,751.0,12.774999856949,22.5,0.33088322537409826
2004-12-10 23:00:00,792.25,674.0,1122.0,99.0,669.5,12.625,23.400000095367,0.34081702729521957
2004-12-11 00:00:00,857.25,753.25,1034.25,116.0,754.25,12.375,24.025000095367,0.344334884327024
2004-12-11 01:00:00,855.5,733.75,1040.75,121.0,781.25,12.475000143051,24.0,0.3461987211792978
2004-12-11 02:00:00,868.75,702.0,1019.25,103.0,842.25,11.875,32.35000038147,0.44893092284297664
2004-12-11 03:00:00,889.5,687.5,1015.0,,840.0,11.675000190735,33.75,0.4623387278040082
2004-12-11 04:00:00,834.25,632.0,1102.0,83.0,745.5,11.474999904633,34.175000190735,0.4621344812166134
2004-12-11 05:00:00,859.5,615.75,1105.25,76.0,753.5,10.524999856949,37.75,0.47989017211597707
2004-12-11 06:00:00,909.25,728.0,933.0,107.0,905.0,7.825000166893,47.425000190735,0.5046301829712969
2004-12-11 07:00:00,955.25,772.25,1030.25,106.0,960.25,9.3250000476837,43.074999809265,0.5061686921092423
2004-12-11 08:00:00,1035.0,914.33333333333,947.33333333333,124.0,1080.0,8.1666666666667,46.766666412354,0.509050535980653
2004-12-11 09:00:00,1087.0,1121.0,710.5,134.0,1208.75,10.650000095367,34.249999523163,0.43896173146136186
2004-12-11 10:00:00,1101.25,1083.0,691.5,147.0,1243.0,14.375,28.199999809265,0.4593341199255847
2004-12-11 11:00:00,1134.75,1099.75,679.25,146.0,1273.25,17.449999809265,23.27499961853,0.459942105309595
2004-12-11 12:00:00,1095.0,1066.75,701.75,133.0,1216.0,17.799999713898,23.599999904633,0.4766135847036211
2004-12-11 13:00:00,985.75,931.25,814.75,120.0,975.5,18.25,19.47500038147,0.40442397877246766
2004-12-11 14:00:00,991.0,939.5,815.5,117.0,972.75,18.89999961853,18.924999713898,0.4090857979979562
2004-12-11 15:00:00,925.75,815.25,931.0,109.0,826.5,18.375000476837,19.674999713898,0.4117466121324551
2004-12-11 16:00:00,974.25,891.25,856.5,112.0,911.5,17.77499961853,21.0,0.4234480225364929
2004-12-11 17:00:00,1041.5,1031.25,756.0,131.0,1083.75,16.074999809265,23.424999713898,0.4247979202982158
2004-12-11 18:00:00,1005.75,1005.0,781.0,133.0,1044.5,14.875000238419,24.85000038147,0.41780715395864704
2004-12-11 19:00:00,979.25,946.0,825.5,138.0,1025.75,14.575000286102,24.575000286102,0.40540288255093776
2004-12-11 20:00:00,1071.75,1010.75,762.0,142.0,1172.0,14.224999904633,26.849999904633,0.4331951435347063
2004-12-11 21:00:00,1216.5,1036.75,668.5,138.0,1451.5,13.25,38.699998855591,0.5867221401659004
2004-12-11 22:00:00,1123.5,938.75,737.25,118.0,1317.25,11.225000143051,45.125,0.6003888714298484
2004-12-11 23:00:00,1151.5,1036.0,670.0,120.0,1364.5,8.8249998092651,52.5,0.5969146459381337
2004-12-12 00:00:00,1215.75,1038.75,684.5,132.0,1377.5,8.5500001907349,54.275000572205,0.6059778120485138
2004-12-12 01:00:00,1094.75,1023.5,708.0,121.0,1246.0,8.0500000715256,53.199999809265,0.5746090461616027
2004-12-12 02:00:00,1098.75,993.5,715.0,117.0,1186.25,6.8499999046326,57.849999427795,0.5767714676521628
2004-12-12 03:00:00,973.75,832.25,832.25,,1023.75,6.5750000476837,58.10000038147,0.5686808358772815
2004-12-12 04:00:00,1091.0,971.0,703.25,102.0,1186.75,5.3500000238419,64.050001144409,0.5772282343495614
2004-12-12 05:00:00,954.5,803.5,843.0,95.0,1006.5,5.625,61.60000038147,0.565571737208138
2004-12-12 06:00:00,974.75,859.0,776.75,81.0,1018.75,4.1749999523163,68.950000762939,0.5736733010567581
2004-12-12 07:00:00,909.0,709.25,935.75,95.0,920.75,4.8499999046326,64.625,0.5629887479883791
2004-12-12 08:00:00,991.75,852.5,821.0,111.0,1037.75,3.9750000238419,68.97500038147,0.5660915916340695
2004-12-12 09:00:00,1017.75,888.5,780.25,118.0,1105.0,4.875,66.300000190735,0.5785626762765633
2004-12-12 10:00:00,1100.0,974.25,728.0,130.0,1208.0,9.4000000953674,48.675000190735,0.5748031563712062
2004-12-12 11:00:00,1100.5,933.75,750.5,116.0,1208.25,12.625,39.85000038147,0.5804084877082971
2004-12-12 12:00:00,1148.25,1024.75,701.25,128.0,1281.5,14.399999856949,35.325000762939,0.5763037005444844
2004-12-12 13:00:00,1252.5,1108.0,633.0,156.0,1494.25,15.100000143051,37.374999046326,0.6373991876262609
2004-12-12 14:00:00,1228.75,1074.75,638.0,169.0,1499.5,15.97500038147,35.824998855591,0.6455971918606205
2004-12-12 15:00:00,1250.25,1133.0,628.5,168.0,1462.75,17.5,30.750000476837,0.6095491298096241
2004-12-12 16:00:00,1432.25,1250.75,546.5,178.0,1722.25,17.224999904633,34.22500038147,0.6669230930735653
2004-12-12 17:00:00,1529.75,1351.75,491.25,178.0,1933.75,14.349999904633,45.825000762939,0.7452334297568298
2004-12-12 18:00:00,1603.5,1438.25,466.0,188.0,2018.25,12.150000095367,53.925000190735,0.7617426751318166
2004-12-12 19:00:00,1352.0,1191.25,570.0,169.0,1796.0,11.575000047684,51.175000190735,0.6965174699768518
2004-12-12 20:00:00,1235.0,1064.75,640.25,133.0,1594.25,11.349999904633,50.10000038147,0.6720118133438446
2004-12-12 21:00:00,1126.75,962.25,751.0,125.0,1388.5,10.599999904633,51.200000762939,0.654063559617951
2004-12-12 22:00:00,1073.25,859.5,895.5,110.0,1238.25,9.5500001907349,51.675000190735,0.6162779515839386
2004-12-12 23:00:00,1074.0,866.75,888.0,112.0,1221.25,8.7000000476837,55.199999809265,0.6224504842382586
2004-12-13 00:00:00,1132.5,951.0,824.75,112.0,1254.0,7.875,60.249999046326,0.643231260439835
2004-12-13 01:00:00,1020.75,808.0,961.0,102.0,1097.5,7.8999999761581,59.200000762939,0.6330729067480189
2004-12-13 02:00:00,994.5,807.25,977.75,90.0,1043.5,6.6999999284744,64.64999961853,0.6381208174281252
2004-12-13 03:00:00,882.0,614.0,1221.25,,887.5,6.8750002384186,62.349998474121,0.6226788026026437
2004-12-13 04:00:00,869.25,594.25,1325.5,66.0,835.0,6.2750000953674,64.60000038147,0.6196850829922887
2004-12-13 05:00:00,867.75,566.75,1238.0,64.0,823.0,6.4000000953674,63.300000190735,0.6123390997970366
2004-12-13 06:00:00,921.25,655.25,1000.75,81.0,907.5,6.3500000238419,64.35000038147,0.6204079014344157
2004-12-13 07:00:00,1040.75,846.25,829.25,106.0,1076.0,5.625,68.924999237061,0.6328251836715967
2004-12-13 08:00:00,1274.75,1193.25,595.75,140.0,1392.5,6.4000000953674,65.624999046326,0.6348302167318216
2004-12-13 09:00:00,1237.5,1201.75,748.25,138.0,1428.5,7.3000000715256,61.375000953674,0.6306116059814834
2004-12-13 10:00:00,1288.25,1220.25,937.25,165.0,1594.0,9.5750000476837,53.650000572205,0.6408837421993858
2004-12-13 11:00:00,1421.5,1362.25,775.0,214.0,1955.75,12.0,45.900000572205,0.6421339467907766
2004-12-13 12:00:00,1293.0,1235.75,784.0,178.0,1871.5,12.725000143051,44.425001144409,0.6512152656754003
2004-12-13 13:00:00,1409.75,1362.5,690.0,187.0,2014.0,13.874999761581,42.849999427795,0.6761025143257074
2004-12-13 14:00:00,1425.0,1386.25,690.75,203.0,1977.5,15.000000238419,41.400000572205,0.7015923013937332
2004-12-13 15:00:00,1590.25,1502.5,575.25,204.0,2257.0,16.025000333786,38.650001525879,0.698696994915438
2004-12-13 16:00:00,1520.0,1552.25,568.0,198.0,2104.0,15.975000143051,38.575000762939,0.6951545733736081
2004-12-13 17:00:00,1594.5,1627.75,495.0,218.0,2139.5,14.124999761581,44.875,0.719417734985104
2004-12-13 18:00:00,1881.0,1983.0,333.5,269.0,2522.75,12.625,55.89999961853,0.8141740007754688
2004-12-13 19:00:00,1633.0,1677.0,399.5,217.0,2188.0,11.700000047684,60.750000953674,0.8335574851852164
2004-12-13 20:00:00,1391.25,1338.25,508.75,183.0,1816.25,11.5,60.900000572205,0.8248612654931872
2004-12-13 21:00:00,1262.75,1163.75,580.75,147.0,1586.75,10.599999904633,64.050001144409,0.8182181858944418
2004-12-13 22:00:00,1147.0,1011.75,665.0,120.0,1381.0,10.100000143051,66.199998855591,0.8185014896454291
2004-12-13 23:00:00,1102.5,928.25,714.5,112.0,1286.5,8.9500000476837,70.099998474121,0.8036278363077064
2004-12-14 00:00:00,1071.0,873.33333333333,738.66666666667,107.0,1193.3333333333,8.6333332061768,70.5,0.7914807682220061
2004-12-14 01:00:00,1137.0,974.75,687.25,103.0,1223.0,7.6000000238419,74.25,0.7783178135516975
2004-12-14 02:00:00,1066.0,907.0,728.25,97.0,1121.5,6.8500001430511,76.124998092651,0.7589754193676187
2004-12-14 03:00:00,918.25,703.75,920.0,,932.0,8.0250000953674,70.550000190735,0.7607407855121641
2004-12-14 04:00:00,895.25,662.5,977.0,74.0,865.75,6.7749999761581,75.35000038147,0.7474828683132355
2004-12-14 05:00:00,884.75,654.5,996.25,68.0,847.75,6.6000000238419,75.250001907349,0.7377812592615207
2004-12-14 06:00:00,963.5,783.5,824.0,92.0,959.25,5.9750000238419,77.25,0.7262133732956798
2004-12-14 07:00:00,1088.0,927.0,715.0,111.0,1154.0,6.0,76.675001144409,0.7220234932773515
2004-12-14 08:00:00,1274.0,1160.25,587.25,133.0,1372.5,6.8500000238419,73.699996948242,0.7347978593896163
2004-12-14 09:00:00,1405.75,1483.25,478.25,139.0,1708.0,7.5500000715256,70.550001144409,0.7370729702335821
2004-12-14 10:00:00,1521.25,1567.5,440.0,192.0,2097.0,9.3250000476837,64.199999809265,0.7544058057054175
2004-12-14 11:00:00,1407.5,1412.25,483.75,192.0,2056.0,11.674999952316,55.699999809265,0.7630301230532143
2004-12-14 12:00:00,1377.0,1342.0,499.0,206.0,2005.5,12.875000238419,54.074999809265,0.8003455532437396
2004-12-14 13:00:00,1469.75,1449.75,481.0,182.0,2014.5,14.024999856949,53.049999237061,0.8450794272052674
2004-12-14 14:00:00,1415.75,1346.0,608.5,192.0,1945.0,15.075000047684,50.224999427795,0.8551926691627102
2004-12-14 15:00:00,1383.0,1313.5,785.25,188.0,1793.0,16.650000095367,47.25,0.8882809694079756
2004-12-14 16:00:00,1574.0,1483.0,460.0,186.0,1961.5,16.799999237061,48.35000038147,0.9175215907100969
2004-12-14 17:00:00,,,,257.0,,,,
2004-12-14 18:00:00,,,,248.0,,,,
2004-12-14 19:00:00,,,,208.0,,,,
2004-12-14 20:00:00,,,,167.0,,,,
2004-12-14 21:00:00,,,,148.0,,,,
2004-12-14 22:00:00,,,,112.0,,,,
2004-12-14 23:00:00,,,,108.0,,,,
2004-12-15 00:00:00,,,,115.0,,,,
2004-12-15 01:00:00,,,,96.0,,,,
2004-12-15 02:00:00,,,,87.0,,,,
2004-12-15 03:00:00,,,,,,,,
2004-12-15 04:00:00,,,,61.0,,,,
2004-12-15 05:00:00,,,,61.0,,,,
2004-12-15 06:00:00,,,,82.0,,,,
2004-12-15 07:00:00,,,,83.0,,,,
2004-12-15 08:00:00,,,,116.0,,,,
2004-12-15 09:00:00,,,,147.0,,,,
2004-12-15 10:00:00,,,,167.0,,,,
2004-12-15 11:00:00,,,,176.0,,,,
2004-12-15 12:00:00,,,,177.0,,,,
2004-12-15 13:00:00,,,,169.0,,,,
2004-12-15 14:00:00,,,,181.0,,,,
2004-12-15 15:00:00,,,,183.0,,,,
2004-12-15 16:00:00,,,,176.0,,,,
2004-12-15 17:00:00,,,,229.0,,,,
2004-12-15 18:00:00,,,,214.0,,,,
2004-12-15 19:00:00,,,,137.0,,,,
2004-12-15 20:00:00,,,,115.0,,,,
2004-12-15 21:00:00,,,,107.0,,,,
2004-12-15 22:00:00,,,,105.0,,,,
2004-12-15 23:00:00,,,,96.0,,,,
2004-12-16 00:00:00,,,,100.0,,,,
2004-12-16 01:00:00,,,,100.0,,,,
2004-12-16 02:00:00,,,,92.0,,,,
2004-12-16 03:00:00,,,,,,,,
2004-12-16 04:00:00,,,,81.0,,,,
2004-12-16 05:00:00,,,,74.0,,,,
2004-12-16 06:00:00,,,,81.0,,,,
2004-12-16 07:00:00,,,,99.0,,,,
2004-12-16 08:00:00,,,,123.0,,,,
2004-12-16 09:00:00,,,,146.0,,,,
2004-12-16 10:00:00,,,,161.0,,,,
2004-12-16 11:00:00,,,,210.0,,,,
2004-12-16 12:00:00,,,,190.0,,,,
2004-12-16 13:00:00,,,,170.0,,,,
2004-12-16 14:00:00,,,,212.0,,,,
2004-12-16 15:00:00,,,,217.0,,,,
2004-12-16 16:00:00,,,,236.0,,,,
2004-12-16 17:00:00,,,,217.0,,,,
2004-12-16 18:00:00,,,,231.0,,,,
2004-12-16 19:00:00,,,,227.0,,,,
2004-12-16 20:00:00,,,,219.0,,,,
2004-12-16 21:00:00,,,,203.0,,,,
2004-12-16 22:00:00,,,,186.0,,,,
2004-12-16 23:00:00,,,,173.0,,,,
2004-12-17 00:00:00,,,,162.0,,,,
2004-12-17 01:00:00,,,,161.0,,,,
2004-12-17 02:00:00,,,,144.0,,,,
2004-12-17 03:00:00,,,,,,,,
2004-12-17 04:00:00,,,,119.0,,,,
2004-12-17 05:00:00,,,,112.0,,,,
2004-12-17 06:00:00,,,,111.0,,,,
2004-12-17 07:00:00,,,,122.0,,,,
2004-12-17 08:00:00,,,,137.0,,,,
2004-12-17 09:00:00,,,,151.0,,,,
2004-12-17 10:00:00,,,,164.0,,,,
2004-12-17 11:00:00,,,,198.0,,,,
2004-12-17 12:00:00,,,,213.0,,,,
2004-12-17 13:00:00,,,,164.0,,,,
2004-12-17 14:00:00,,,,177.0,,,,
2004-12-17 15:00:00,,,,168.0,,,,
2004-12-17 16:00:00,,,,150.0,,,,
2004-12-17 17:00:00,,,,152.0,,,,
2004-12-17 18:00:00,,,,138.0,,,,
2004-12-17 19:00:00,,,,129.0,,,,
2004-12-17 20:00:00,1324.5,1191.0,563.5,130.0,1389.0,13.349999904633,68.0,1.0375521994525558
2004-12-17 21:00:00,1315.5,1098.5,610.25,137.0,1267.75,13.174999952316,72.799999237061,1.0984163346697973
2004-12-17 22:00:00,1170.0,906.0,707.0,125.0,1046.25,12.574999809265,76.5,1.1106322330078926
2004-12-17 23:00:00,1060.75,799.5,818.75,106.0,862.0,12.649999856949,74.324998855591,1.0842724907821517
2004-12-18 00:00:00,1109.25,855.0,786.5,121.0,866.0,12.850000143051,72.125,1.0657855420217999
2004-12-18 01:00:00,1025.0,793.5,848.0,101.0,787.5,13.100000143051,70.549999237061,1.059364993605328
2004-12-18 02:00:00,1086.0,768.5,821.75,100.0,856.75,12.375,73.77499961853,1.0573696507402537
2004-12-18 03:00:00,1058.25,727.25,834.25,,860.25,12.174999952316,74.47500038147,1.0537293491378823
2004-12-18 04:00:00,1034.0,719.0,857.5,86.0,845.0,11.825000047684,76.25,1.0547296021349177
2004-12-18 05:00:00,1064.5,816.0,777.25,90.0,872.5,10.825000047684,79.975002288818,1.036746952326166
2004-12-18 06:00:00,987.75,773.5,842.0,89.0,841.0,10.350000143051,77.250001907349,0.9708687014001535
2004-12-18 07:00:00,985.75,784.75,842.25,96.0,852.5,9.9500000476837,76.22500038147,0.933238391038443
2004-12-18 08:00:00,1136.0,1014.75,702.0,125.0,1063.0,9.4499998092651,67.674999237061,0.8018065357746894
2004-12-18 09:00:00,1255.75,1184.0,582.25,143.0,1276.0,9.25,71.199998855591,0.8325410485326209
2004-12-18 10:00:00,1228.0,1170.0,595.75,153.0,1332.25,12.575000047684,54.0,0.7839757059114372
2004-12-18 11:00:00,955.75,931.0,799.0,140.0,1014.5,16.075000047684,28.474999904633,0.5163765664360529
2004-12-18 12:00:00,780.5,704.25,1062.25,92.0,594.25,16.575000286102,19.925000190735,0.3728289761040429
2004-12-18 13:00:00,758.5,698.5,1222.5,78.0,501.0,15.874999523163,18.174999713898,0.32547721613008107
2004-12-18 14:00:00,721.75,670.5,1596.25,68.0,447.75,14.299999952316,18.449999809265,0.2990930712656111
2004-12-18 15:00:00,698.5,613.0,1730.5,64.0,386.75,14.950000047684,16.275000095367,0.27493613424234453
2004-12-18 16:00:00,755.0,689.75,1652.5,80.0,467.0,14.900000095367,17.075000286102,0.28753944203118376
2004-12-18 17:00:00,746.0,683.75,1300.5,81.0,484.25,13.174999952316,18.799999713898,0.2836569642025555
2004-12-18 18:00:00,784.25,744.25,1080.25,102.0,607.5,12.350000143051,19.550000190735,0.2797466802605875
2004-12-18 19:00:00,930.5,972.0,868.0,132.0,952.5,11.899999856949,21.275000095367,0.2957172000312127
2004-12-18 20:00:00,1111.5,1267.25,670.5,162.0,1307.0,11.074999809265,24.775000095367,0.32643480760449756
2004-12-18 21:00:00,1133.25,1215.25,674.0,179.0,1414.75,10.075000047684,29.699999809265,0.36661243813862693
2004-12-18 22:00:00,885.5,917.25,908.0,148.0,1022.5,10.150000095367,23.824999809265,0.295539477852559
2004-12-18 23:00:00,993.25,1029.75,804.75,146.0,1154.0,9.4000000953674,27.424999713898,0.3238618661994085
2004-12-19 00:00:00,1215.25,1167.0,664.0,164.0,1426.0,7.8500001430511,38.97500038147,0.4154073572782585
2004-12-19 01:00:00,1160.25,1083.25,705.75,162.0,1363.0,7.6499999761581,40.625,0.42726805443871096
2004-12-19 02:00:00,928.25,819.25,918.5,118.0,1006.25,6.4499999284744,43.700000762939,0.42415902197093636
2004-12-19 03:00:00,878.75,722.0,1013.75,,872.75,6.3000000715256,44.675000190735,0.42927272653062554
2004-12-19 04:00:00,832.75,632.0,1107.25,78.0,759.5,5.125,46.47500038147,0.4125021451071568
2004-12-19 05:00:00,840.0,649.0,1043.75,79.0,798.75,3.25,53.525000572205,0.4179880871230115
2004-12-19 06:00:00,848.0,612.0,1169.0,62.0,702.66666666667,4.7666665712992,49.93333307902,0.43254339332870684
2004-12-19 07:00:00,827.75,659.75,1078.25,85.0,780.75,2.1749999523163,60.14999961853,0.43613809132842907
2004-12-19 08:00:00,846.75,698.25,1034.0,110.0,814.75,2.4999999403954,59.349999427795,0.4401251668882734
2004-12-19 09:00:00,867.75,665.25,1067.25,99.0,799.5,3.2250000238419,55.724999427795,0.43442105917953217
2004-12-19 10:00:00,969.75,819.0,923.0,101.0,925.5,4.9749999046326,48.824999809265,0.42897174960397777
2004-12-19 11:00:00,1076.75,963.25,760.5,129.0,1150.5,5.75,49.825000762939,0.46133998964318207
2004-12-19 12:00:00,1057.75,961.75,777.75,132.0,1152.75,6.0249999761581,47.574999809265,0.4487536412424805
2004-12-19 13:00:00,1135.75,1067.0,701.5,148.0,1298.25,7.3999999761581,44.600001335144,0.46132189922637534
2004-12-19 14:00:00,1228.0,1068.25,657.75,134.0,1237.5,5.2250001430511,73.125000953674,0.6534569179060632
2004-12-19 15:00:00,1235.25,1118.0,611.75,148.0,1221.75,4.7749998569489,81.400001525879,0.7055204520091579
2004-12-19 16:00:00,1216.5,1035.5,660.5,146.0,1170.75,4.7249999046326,82.25,0.7104679044827144
2004-12-19 17:00:00,1297.5,1082.25,641.5,148.0,1237.0,4.7250000238419,82.849998474121,0.7156506416967099
2004-12-19 18:00:00,1326.75,1219.0,581.5,175.0,1366.0,4.6749999523163,83.374998092651,0.7177401215551913
2004-12-19 19:00:00,1293.25,1136.25,631.0,170.0,1278.25,5.200000166893,83.074998855591,0.7411149139481136
2004-12-19 20:00:00,1353.25,1187.25,599.0,173.0,1292.5,5.5,84.10000038147,0.7656545830304884
2004-12-19 21:00:00,1254.0,1110.5,630.25,151.0,1198.0,5.75,84.474998474121,0.7821714866916141
2004-12-19 22:00:00,1189.25,998.75,680.25,129.0,1114.75,6.1749999523163,84.14999961853,0.801808166810247
2004-12-19 23:00:00,1182.5,944.25,731.0,126.0,1091.75,6.625,83.325000762939,0.8183233551611636
2004-12-20 00:00:00,1184.75,965.75,711.0,127.0,1103.5,6.7749999761581,82.824998855591,0.821635930977945
2004-12-20 01:00:00,1098.0,858.5,792.0,118.0,1006.0,8.2250000238419,78.35000038147,0.8561389814514206
2004-12-20 02:00:00,938.25,639.25,1019.75,83.0,776.5,9.6999998092651,70.89999961853,0.8539270652208955
2004-12-20 03:00:00,883.25,582.5,1115.5,,709.75,9.4749999046326,69.925001144409,0.8298272780764978
2004-12-20 04:00:00,839.0,536.0,1229.0,60.0,599.75,9.3499999046326,65.900000572205,0.7756573841031211
2004-12-20 05:00:00,784.0,479.0,1364.5,37.0,477.25,8.8250000476837,62.925000190735,0.7154448533523081
2004-12-20 06:00:00,778.75,466.25,1392.5,39.0,453.5,8.625,58.849999427795,0.6603259163807936
2004-12-20 07:00:00,882.5,625.0,1068.75,70.0,629.5,9.2000000476837,55.949999809265,0.6520720370159285
2004-12-20 08:00:00,969.5,776.25,873.25,108.0,857.5,8.4000000953674,57.674999237061,0.6375746424884849
2004-12-20 09:00:00,1012.0,860.75,784.75,119.0,951.25,8.4750001430511,60.425000190735,0.671301159656961
2004-12-20 10:00:00,934.0,765.5,877.75,111.0,835.75,8.9249999523163,57.449999809265,0.6575222312841172
2004-12-20 11:00:00,888.0,699.5,956.0,106.0,720.5,9.1500000953674,55.775000572205,0.6478946325090602
2004-12-20 12:00:00,918.25,737.0,1007.0,105.0,702.75,9.5500001907349,53.875,0.6425152301699961
2004-12-20 13:00:00,901.0,746.5,1000.5,114.0,656.75,9.6000001430511,52.449999809265,0.627578815961139
2004-12-20 14:00:00,857.0,707.5,971.5,93.0,581.25,9.7000000476837,49.800000190735,0.5997964584655535
2004-12-20 15:00:00,838.0,699.25,1015.0,89.0,545.5,9.375,44.925000190735,0.5296475875614682
2004-12-20 16:00:00,868.75,772.0,1051.0,102.0,640.75,9.8000001907349,41.925000190735,0.5082734025559983
2004-12-20 17:00:00,928.25,849.5,1117.75,129.0,793.75,8.8999998569489,44.85000038147,0.512467325306289
2004-12-20 18:00:00,1036.5,1047.0,868.5,151.0,1041.5,8.4499998092651,45.400000572205,0.5035442190994239
2004-12-20 19:00:00,979.75,1008.25,758.25,151.0,992.5,8.0000001192093,41.025000572205,0.44163857725063743
2004-12-20 20:00:00,978.0,1031.25,764.5,149.0,967.75,7.9250000715256,37.099999427795,0.3973998605566562
2004-12-20 21:00:00,890.5,881.5,884.75,149.0,893.75,7.75,33.949999809265,0.3594498912553871
2004-12-20 22:00:00,762.0,657.25,1157.5,114.0,592.0,7.3249999284744,32.449999809265,0.33397197476039664
2004-12-20 23:00:00,794.25,686.5,1100.0,104.0,611.25,7.3999999761581,34.575000762939,0.35762790448940907
2004-12-21 00:00:00,799.25,690.25,1125.25,104.0,610.75,7.1000000238419,33.699999809265,0.341661957990523
2004-12-21 01:00:00,818.0,724.75,1064.75,127.0,694.25,6.4250000715256,35.824999809265,0.3471395019381988
2004-12-21 02:00:00,690.75,470.75,1551.5,53.0,357.25,5.5500000715256,37.699999809265,0.3443869388614495
2004-12-21 03:00:00,697.25,455.25,1726.0,,318.0,5.6250001192093,37.550000190735,0.34476004674680194
2004-12-21 04:00:00,696.5,437.0,1704.75,39.0,324.75,5.25,38.800000190735,0.3473109960928791
2004-12-21 05:00:00,716.0,472.5,1595.25,41.0,342.75,4.7249999046326,41.400000572205,0.35760938178866464
2004-12-21 06:00:00,791.0,598.25,1185.5,97.0,608.25,4.25,43.949999809265,0.3675469292383878
2004-12-21 07:00:00,803.75,629.5,1187.5,120.0,712.0,4.8500000238419,40.625,0.3539097574050342
2004-12-21 08:00:00,1092.5,1098.0,782.25,167.0,1172.75,5.0500000715256,40.800000190735,0.36029429913608435
2004-12-21 09:00:00,1179.0,1390.0,566.5,198.0,1459.25,6.4750000238419,38.14999961853,0.37091218777878077
2004-12-21 10:00:00,951.25,953.0,811.5,157.0,1055.0,7.3999999761581,36.52499961853,0.3777977957140905
2004-12-21 11:00:00,882.0,825.5,952.0,125.0,799.25,7.875,36.425000190735,0.38887467477290233
